req_id,timestamp,cpu_requested,mem_requested,task_duration
REQ_14356,2002,0.129,0.031,10
REQ_14357,2002,0.077,0.127,32
REQ_14358,2003,0.086,0.062,47
REQ_14359,2003,0.154,0.025,96
REQ_14360,2003,0.089,0.072,10
REQ_14361,2004,0.084,0.06,77
REQ_14362,2006,0.155,0.139,118
REQ_14363,2006,0.051,0.096,52
REQ_14364,2007,0.215,0.124,113
REQ_14365,2007,0.208,0.056,34
REQ_14366,2008,0.175,0.077,105
REQ_14367,2009,0.226,0.107,26
REQ_14368,2009,0.186,0.048,108
REQ_14369,2009,0.214,0.057,58
REQ_14370,2009,0.229,0.144,79
REQ_14371,2009,0.055,0.08,101
REQ_14372,2010,0.245,0.059,74
REQ_14373,2010,0.225,0.08,81
REQ_14374,2010,0.171,0.087,110
REQ_14375,2011,0.207,0.039,76
REQ_14376,2011,0.07,0.023,47
REQ_14377,2011,0.19,0.087,82
REQ_14378,2011,0.148,0.088,61
REQ_14379,2012,0.092,0.107,46
REQ_14380,2012,0.235,0.115,84
REQ_14381,2012,0.231,0.085,102
REQ_14382,2013,0.124,0.136,102
REQ_14383,2013,0.187,0.106,68
REQ_14384,2013,0.108,0.115,35
REQ_14385,2013,0.062,0.027,12
REQ_14386,2014,0.154,0.092,33
REQ_14387,2015,0.225,0.073,25
REQ_14388,2015,0.121,0.12,36
REQ_14389,2015,0.238,0.059,81
REQ_14390,2015,0.053,0.031,88
REQ_14391,2015,0.175,0.126,46
REQ_14392,2015,0.227,0.039,118
REQ_14393,2017,0.15,0.037,65
REQ_14394,2018,0.148,0.094,60
REQ_14395,2018,0.179,0.106,12
REQ_14396,2018,0.169,0.033,37
REQ_14397,2018,0.069,0.06,11
REQ_14398,2018,0.165,0.097,111
REQ_14399,2019,0.208,0.103,79
REQ_14400,2020,0.216,0.034,42
REQ_14401,2020,0.244,0.062,10
REQ_14402,2021,0.066,0.121,44
REQ_14403,2022,0.235,0.081,70
REQ_14404,2022,0.051,0.06,79
REQ_14405,2022,0.092,0.056,71
REQ_14406,2023,0.162,0.086,92
REQ_14407,2023,0.065,0.107,78
REQ_14408,2024,0.196,0.069,68
REQ_14409,2025,0.072,0.066,96
REQ_14410,2026,0.194,0.121,92
REQ_14411,2026,0.106,0.03,90
REQ_14412,2027,0.155,0.092,59
REQ_14413,2027,0.142,0.101,74
REQ_14414,2028,0.234,0.128,34
REQ_14415,2028,0.16,0.032,28
REQ_14416,2030,0.092,0.056,65
REQ_14417,2030,0.162,0.145,108
REQ_14418,2030,0.176,0.113,103
REQ_14419,2031,0.235,0.134,88
REQ_14420,2031,0.196,0.062,76
REQ_14421,2031,0.129,0.079,23
REQ_14422,2032,0.149,0.135,52
REQ_14423,2033,0.053,0.137,51
REQ_14424,2033,0.136,0.129,18
REQ_14425,2033,0.178,0.085,39
REQ_14426,2034,0.137,0.15,73
REQ_14427,2035,0.133,0.125,53
REQ_14428,2035,0.171,0.063,115
REQ_14429,2036,0.221,0.05,43
REQ_14430,2037,0.147,0.061,91
REQ_14431,2037,0.113,0.142,13
REQ_14432,2038,0.183,0.126,109
REQ_14433,2038,0.079,0.135,38
REQ_14434,2038,0.134,0.106,51
REQ_14435,2038,0.244,0.117,76
REQ_14436,2038,0.156,0.051,88
REQ_14437,2039,0.212,0.138,12
REQ_14438,2040,0.068,0.056,117
REQ_14439,2040,0.129,0.075,95
REQ_14440,2040,0.227,0.029,32
REQ_14441,2040,0.138,0.105,29
REQ_14442,2041,0.225,0.134,115
REQ_14443,2041,0.168,0.063,96
REQ_14444,2041,0.057,0.132,58
REQ_14445,2041,0.15,0.023,21
REQ_14446,2042,0.234,0.042,19
REQ_14447,2042,0.106,0.143,27
REQ_14448,2043,0.225,0.112,53
REQ_14449,2043,0.066,0.093,53
REQ_14450,2044,0.242,0.052,64
REQ_14451,2044,0.123,0.097,72
REQ_14452,2045,0.059,0.044,11
REQ_14453,2045,0.198,0.145,45
REQ_14454,2046,0.069,0.075,68
REQ_14455,2046,0.232,0.139,34
REQ_14456,2046,0.22,0.094,11
REQ_14457,2050,0.25,0.097,43
REQ_14458,2051,0.14,0.133,119
REQ_14459,2051,0.243,0.067,70
REQ_14460,2051,0.167,0.07,114
REQ_14461,2051,0.208,0.149,111
REQ_14462,2052,0.091,0.034,48
REQ_14463,2052,0.211,0.054,83
REQ_14464,2053,0.079,0.103,114
REQ_14465,2053,0.077,0.056,110
REQ_14466,2053,0.105,0.034,113
REQ_14467,2054,0.172,0.118,64
REQ_14468,2054,0.18,0.022,52
REQ_14469,2055,0.18,0.04,97
REQ_14470,2056,0.152,0.139,66
REQ_14471,2057,0.135,0.126,91
REQ_14472,2057,0.105,0.078,78
REQ_14473,2057,0.082,0.104,56
REQ_14474,2057,0.221,0.057,117
REQ_14475,2058,0.22,0.03,112
REQ_14476,2058,0.075,0.091,63
REQ_14477,2058,0.238,0.053,66
REQ_14478,2058,0.08,0.069,42
REQ_14479,2058,0.168,0.1,19
REQ_14480,2058,0.06,0.031,62
REQ_14481,2059,0.127,0.108,95
REQ_14482,2059,0.184,0.09,12
REQ_14483,2060,0.244,0.142,55
REQ_14484,2060,0.245,0.142,39
REQ_14485,2060,0.131,0.064,31
REQ_14486,2061,0.157,0.063,13
REQ_14487,2061,0.055,0.096,50
REQ_14488,2061,0.103,0.124,39
REQ_14489,2062,0.125,0.038,59
REQ_14490,2064,0.18,0.028,20
REQ_14491,2064,0.244,0.099,104
REQ_14492,2064,0.216,0.121,84
REQ_14493,2065,0.168,0.137,25
REQ_14494,2065,0.223,0.046,117
REQ_14495,2066,0.207,0.124,90
REQ_14496,2066,0.162,0.119,86
REQ_14497,2066,0.217,0.118,51
REQ_14498,2066,0.093,0.096,17
REQ_14499,2067,0.234,0.139,43
REQ_14500,2068,0.227,0.119,46
REQ_14501,2069,0.081,0.124,76
REQ_14502,2070,0.191,0.107,11
REQ_14503,2071,0.193,0.021,30
REQ_14504,2072,0.131,0.102,93
REQ_14505,2072,0.081,0.077,23
REQ_14506,2072,0.106,0.126,35
REQ_14507,2072,0.18,0.027,82
REQ_14508,2073,0.241,0.032,14
REQ_14509,2073,0.187,0.104,66
REQ_14510,2074,0.082,0.02,96
REQ_14511,2074,0.163,0.05,99
REQ_14512,2074,0.209,0.069,28
REQ_14513,2075,0.21,0.098,67
REQ_14514,2076,0.205,0.048,75
REQ_14515,2076,0.129,0.115,39
REQ_14516,2077,0.228,0.082,18
REQ_14517,2077,0.23,0.047,14
REQ_14518,2078,0.191,0.084,43
REQ_14519,2079,0.2,0.134,114
REQ_14520,2079,0.145,0.093,33
REQ_14521,2079,0.204,0.069,69
REQ_14522,2079,0.102,0.05,102
REQ_14523,2080,0.058,0.119,26
REQ_14524,2080,0.184,0.047,93
REQ_14525,2080,0.079,0.025,51
REQ_14526,2081,0.151,0.094,34
REQ_14527,2081,0.131,0.094,19
REQ_14528,2081,0.198,0.07,43
REQ_14529,2083,0.176,0.053,57
REQ_14530,2083,0.054,0.084,74
REQ_14531,2083,0.232,0.092,52
REQ_14532,2083,0.092,0.06,55
REQ_14533,2083,0.192,0.093,67
REQ_14534,2083,0.168,0.074,108
REQ_14535,2084,0.247,0.026,73
REQ_14536,2085,0.054,0.049,87
REQ_14537,2085,0.148,0.069,79
REQ_14538,2085,0.062,0.104,66
REQ_14539,2085,0.115,0.071,72
REQ_14540,2086,0.189,0.021,49
REQ_14541,2086,0.061,0.05,103
REQ_14542,2086,0.162,0.132,48
REQ_14543,2086,0.232,0.023,33
REQ_14544,2087,0.246,0.088,18
REQ_14545,2087,0.2,0.039,31
REQ_14546,2087,0.241,0.12,46
REQ_14547,2091,0.07,0.124,60
REQ_14548,2091,0.159,0.066,74
REQ_14549,2092,0.188,0.137,93
REQ_14550,2093,0.095,0.089,113
REQ_14551,2094,0.051,0.055,99
REQ_14552,2095,0.107,0.044,14
REQ_14553,2095,0.093,0.107,71
REQ_14554,2097,0.208,0.103,28
REQ_14555,2097,0.184,0.095,62
REQ_14556,2097,0.197,0.15,49
REQ_14557,2097,0.05,0.063,31
REQ_14558,2098,0.073,0.085,33
REQ_14559,2098,0.163,0.042,63
REQ_14560,2098,0.051,0.04,106
REQ_14561,2099,0.062,0.038,109
REQ_14562,2099,0.105,0.106,54
REQ_14563,2099,0.228,0.124,101
REQ_14564,2100,0.105,0.031,107
REQ_14565,2100,0.208,0.057,49
REQ_14566,2100,0.095,0.107,47
REQ_14567,2102,0.154,0.1,81
REQ_14568,2102,0.189,0.101,99
REQ_14569,2103,0.228,0.117,73
REQ_14570,2103,0.063,0.108,18
REQ_14571,2103,0.096,0.118,67
REQ_14572,2103,0.226,0.029,80
REQ_14573,2104,0.209,0.103,59
REQ_14574,2104,0.176,0.066,30
REQ_14575,2104,0.111,0.062,37
REQ_14576,2104,0.25,0.091,99
REQ_14577,2105,0.135,0.032,112
REQ_14578,2105,0.15,0.13,55
REQ_14579,2105,0.23,0.145,79
REQ_14580,2106,0.167,0.057,98
REQ_14581,2106,0.135,0.046,81
REQ_14582,2106,0.181,0.098,116
REQ_14583,2106,0.193,0.043,111
REQ_14584,2107,0.085,0.085,51
REQ_14585,2108,0.225,0.048,101
REQ_14586,2109,0.24,0.023,116
REQ_14587,2109,0.172,0.095,109
REQ_14588,2109,0.227,0.131,19
REQ_14589,2110,0.228,0.115,48
REQ_14590,2111,0.171,0.053,36
REQ_14591,2112,0.078,0.033,36
REQ_14592,2113,0.089,0.088,21
REQ_14593,2113,0.218,0.149,71
REQ_14594,2113,0.104,0.086,55
REQ_14595,2114,0.094,0.143,41
REQ_14596,2116,0.176,0.044,71
REQ_14597,2117,0.173,0.087,82
REQ_14598,2118,0.136,0.106,39
REQ_14599,2118,0.221,0.133,11
REQ_14600,2118,0.176,0.066,94
REQ_14601,2120,0.188,0.043,77
REQ_14602,2121,0.14,0.1,117
REQ_14603,2122,0.113,0.118,58
REQ_14604,2124,0.121,0.042,103
REQ_14605,2124,0.097,0.105,46
REQ_14606,2124,0.164,0.077,56
REQ_14607,2125,0.165,0.086,32
REQ_14608,2125,0.151,0.079,17
REQ_14609,2126,0.123,0.124,13
REQ_14610,2127,0.089,0.082,40
REQ_14611,2127,0.25,0.067,61
REQ_14612,2129,0.138,0.099,113
REQ_14613,2129,0.204,0.044,54
REQ_14614,2129,0.138,0.11,97
REQ_14615,2130,0.091,0.052,97
REQ_14616,2130,0.125,0.126,82
REQ_14617,2130,0.197,0.129,114
REQ_14618,2131,0.18,0.148,42
REQ_14619,2131,0.206,0.068,94
REQ_14620,2131,0.095,0.089,109
REQ_14621,2131,0.084,0.023,67
REQ_14622,2133,0.241,0.1,31
REQ_14623,2133,0.158,0.12,103
REQ_14624,2135,0.197,0.109,65
REQ_14625,2135,0.167,0.092,39
REQ_14626,2135,0.216,0.036,82
REQ_14627,2136,0.173,0.115,51
REQ_14628,2137,0.054,0.07,18
REQ_14629,2139,0.108,0.147,14
REQ_14630,2139,0.25,0.052,63
REQ_14631,2139,0.096,0.133,109
REQ_14632,2140,0.058,0.131,10
REQ_14633,2142,0.082,0.08,47
REQ_14634,2142,0.213,0.032,37
REQ_14635,2142,0.169,0.095,74
REQ_14636,2142,0.075,0.119,33
REQ_14637,2143,0.237,0.145,106
REQ_14638,2146,0.066,0.063,30
REQ_14639,2146,0.132,0.097,72
REQ_14640,2147,0.062,0.09,23
REQ_14641,2147,0.142,0.084,47
REQ_14642,2147,0.177,0.042,66
REQ_14643,2147,0.237,0.132,58
REQ_14644,2148,0.12,0.091,30
REQ_14645,2149,0.117,0.058,34
REQ_14646,2150,0.077,0.075,17
REQ_14647,2150,0.097,0.147,118
REQ_14648,2150,0.142,0.039,43
REQ_14649,2150,0.085,0.055,66
REQ_14650,2152,0.243,0.103,29
REQ_14651,2152,0.198,0.094,101
REQ_14652,2154,0.217,0.134,93
REQ_14653,2154,0.241,0.036,56
REQ_14654,2155,0.089,0.084,115
REQ_14655,2155,0.115,0.098,86
REQ_14656,2158,0.218,0.028,24
REQ_14657,2158,0.214,0.096,81
REQ_14658,2159,0.142,0.148,30
REQ_14659,2160,0.153,0.027,41
REQ_14660,2160,0.195,0.043,10
REQ_14661,2165,0.196,0.033,117
REQ_14662,2167,0.22,0.059,27
REQ_14663,2167,0.221,0.059,33
REQ_14664,2167,0.249,0.147,115
REQ_14665,2168,0.196,0.124,38
REQ_14666,2168,0.212,0.111,99
REQ_14667,2169,0.102,0.087,93
REQ_14668,2170,0.153,0.133,71
REQ_14669,2170,0.104,0.114,97
REQ_14670,2171,0.161,0.04,111
REQ_14671,2171,0.192,0.09,59
REQ_14672,2171,0.248,0.069,114
REQ_14673,2172,0.143,0.135,20
REQ_14674,2173,0.089,0.11,42
REQ_14675,2174,0.204,0.095,97
REQ_14676,2174,0.07,0.088,86
REQ_14677,2174,0.142,0.045,34
REQ_14678,2175,0.179,0.133,72
REQ_14679,2175,0.219,0.027,20
REQ_14680,2176,0.053,0.127,107
REQ_14681,2177,0.061,0.024,90
REQ_14682,2179,0.134,0.117,44
REQ_14683,2179,0.067,0.046,107
REQ_14684,2179,0.23,0.069,17
REQ_14685,2182,0.094,0.118,29
REQ_14686,2183,0.094,0.023,101
REQ_14687,2183,0.065,0.102,109
REQ_14688,2184,0.236,0.052,49
REQ_14689,2189,0.23,0.062,116
REQ_14690,2190,0.106,0.126,100
REQ_14691,2191,0.177,0.141,85
REQ_14692,2191,0.246,0.135,111
REQ_14693,2194,0.155,0.135,112
REQ_14694,2195,0.21,0.079,78
REQ_14695,2196,0.073,0.1,75
REQ_14696,2198,0.218,0.051,82
REQ_14697,2198,0.226,0.048,96
REQ_14698,2200,0.216,0.026,10
REQ_14699,2200,0.073,0.133,31
REQ_14700,2200,0.108,0.128,67
REQ_14701,2201,0.112,0.058,61
REQ_14702,2202,0.143,0.077,56
REQ_14703,2203,0.092,0.077,14
REQ_14704,2205,0.133,0.048,93
REQ_14705,2208,0.245,0.142,77
REQ_14706,2208,0.134,0.047,88
REQ_14707,2209,0.2,0.075,64
REQ_14708,2209,0.201,0.062,28
REQ_14709,2210,0.153,0.072,86
REQ_14710,2211,0.072,0.087,25
REQ_14711,2211,0.057,0.122,24
REQ_14712,2211,0.082,0.09,72
REQ_14713,2212,0.149,0.122,49
REQ_14714,2215,0.184,0.084,26
REQ_14715,2215,0.16,0.132,27
REQ_14716,2215,0.204,0.022,33
REQ_14717,2217,0.118,0.114,29
REQ_14718,2217,0.107,0.088,111
REQ_14719,2217,0.082,0.051,84
REQ_14720,2218,0.059,0.097,16
REQ_14721,2220,0.174,0.144,58
REQ_14722,2220,0.126,0.052,46
REQ_14723,2221,0.097,0.041,25
REQ_14724,2222,0.15,0.074,115
REQ_14725,2223,0.201,0.104,29
REQ_14726,2224,0.151,0.092,25
REQ_14727,2225,0.064,0.143,71
REQ_14728,2227,0.095,0.072,77
REQ_14729,2228,0.101,0.131,113
REQ_14730,2228,0.239,0.132,68
REQ_14731,2231,0.155,0.137,117
REQ_14732,2232,0.127,0.144,43
REQ_14733,2233,0.201,0.073,102
REQ_14734,2238,0.236,0.143,26
REQ_14735,2238,0.181,0.117,80
REQ_14736,2241,0.13,0.141,81
REQ_14737,2241,0.2,0.084,10
REQ_14738,2241,0.064,0.028,23
REQ_14739,2241,0.191,0.116,98
REQ_14740,2244,0.091,0.112,54
REQ_14741,2248,0.247,0.067,78
REQ_14742,2250,0.236,0.024,58
REQ_14743,2254,0.097,0.071,61
REQ_14744,2255,0.088,0.125,57
REQ_14745,2256,0.074,0.143,21
REQ_14746,2256,0.179,0.044,91
REQ_14747,2257,0.124,0.102,59
REQ_14748,2257,0.101,0.113,89
REQ_14749,2258,0.234,0.039,99
REQ_14750,2259,0.237,0.13,22
REQ_14751,2259,0.088,0.113,69
REQ_14752,2259,0.192,0.143,41
REQ_14753,2261,0.136,0.096,67
REQ_14754,2261,0.12,0.071,77
REQ_14755,2262,0.112,0.092,28
REQ_14756,2262,0.19,0.082,42
REQ_14757,2263,0.23,0.062,67
REQ_14758,2263,0.061,0.035,14
REQ_14759,2263,0.072,0.092,76
REQ_14760,2263,0.166,0.062,31
REQ_14761,2264,0.137,0.139,98
REQ_14762,2265,0.085,0.088,20
REQ_14763,2265,0.138,0.051,12
REQ_14764,2266,0.247,0.091,107
REQ_14765,2266,0.116,0.061,15
REQ_14766,2266,0.069,0.021,96
REQ_14767,2267,0.195,0.128,59
REQ_14768,2267,0.14,0.068,61
REQ_14769,2268,0.159,0.111,104
REQ_14770,2268,0.151,0.065,34
REQ_14771,2270,0.078,0.119,77
REQ_14772,2270,0.227,0.105,58
REQ_14773,2271,0.246,0.072,25
REQ_14774,2271,0.187,0.128,100
REQ_14775,2272,0.078,0.064,48
REQ_14776,2274,0.229,0.097,46
REQ_14777,2275,0.223,0.128,64
REQ_14778,2280,0.117,0.055,80
REQ_14779,2280,0.219,0.103,68
REQ_14780,2280,0.107,0.028,98
REQ_14781,2281,0.105,0.031,109
REQ_14782,2282,0.066,0.121,90
REQ_14783,2282,0.081,0.122,109
REQ_14784,2282,0.081,0.077,61
REQ_14785,2283,0.127,0.109,44
REQ_14786,2283,0.209,0.025,105
REQ_14787,2285,0.238,0.058,69
REQ_14788,2285,0.092,0.145,70
REQ_14789,2286,0.083,0.066,23
REQ_14790,2287,0.1,0.031,66
REQ_14791,2290,0.098,0.088,32
REQ_14792,2292,0.123,0.122,109
REQ_14793,2294,0.075,0.024,91
REQ_14794,2295,0.192,0.149,20
REQ_14795,2296,0.217,0.069,100
REQ_14796,2297,0.176,0.14,83
REQ_14797,2297,0.177,0.036,95
REQ_14798,2299,0.085,0.147,54
REQ_14799,2300,0.175,0.041,81
REQ_14800,2301,0.209,0.054,15
REQ_14801,2302,0.109,0.091,77
REQ_14802,2303,0.234,0.063,90
REQ_14803,2304,0.174,0.048,93
REQ_14804,2306,0.181,0.073,54
REQ_14805,2306,0.232,0.044,57
REQ_14806,2307,0.055,0.145,10
REQ_14807,2308,0.175,0.11,12
REQ_14808,2309,0.168,0.037,19
REQ_14809,2309,0.181,0.078,116
REQ_14810,2311,0.177,0.08,106
REQ_14811,2311,0.219,0.135,69
REQ_14812,2312,0.068,0.022,13
REQ_14813,2312,0.096,0.06,44
REQ_14814,2313,0.162,0.074,109
REQ_14815,2314,0.051,0.032,27
REQ_14816,2314,0.113,0.112,56
REQ_14817,2316,0.11,0.03,78
REQ_14818,2317,0.108,0.143,63
REQ_14819,2317,0.11,0.137,43
REQ_14820,2319,0.246,0.132,22
REQ_14821,2321,0.055,0.114,68
REQ_14822,2321,0.132,0.062,18
REQ_14823,2322,0.189,0.097,73
REQ_14824,2323,0.199,0.041,89
REQ_14825,2323,0.1,0.034,72
REQ_14826,2323,0.237,0.065,81
REQ_14827,2325,0.193,0.046,54
REQ_14828,2325,0.189,0.064,96
REQ_14829,2328,0.165,0.115,74
REQ_14830,2328,0.231,0.149,106
REQ_14831,2330,0.232,0.023,101
REQ_14832,2330,0.079,0.115,84
REQ_14833,2330,0.193,0.114,31
REQ_14834,2330,0.197,0.059,97
REQ_14835,2330,0.237,0.123,20
REQ_14836,2335,0.148,0.1,29
REQ_14837,2335,0.236,0.091,11
REQ_14838,2335,0.114,0.119,81
REQ_14839,2336,0.164,0.104,70
REQ_14840,2337,0.184,0.1,62
REQ_14841,2338,0.069,0.13,34
REQ_14842,2338,0.148,0.033,12
REQ_14843,2338,0.094,0.144,102
REQ_14844,2340,0.123,0.058,114
REQ_14845,2341,0.061,0.075,51
REQ_14846,2342,0.247,0.109,83
REQ_14847,2342,0.231,0.123,26
REQ_14848,2344,0.114,0.057,95
REQ_14849,2344,0.074,0.043,110
REQ_14850,2344,0.087,0.086,80
REQ_14851,2344,0.218,0.119,53
REQ_14852,2345,0.164,0.02,81
REQ_14853,2347,0.179,0.042,42
REQ_14854,2348,0.245,0.098,93
REQ_14855,2348,0.169,0.026,21
REQ_14856,2349,0.101,0.071,103
REQ_14857,2349,0.077,0.146,59
REQ_14858,2349,0.182,0.118,104
REQ_14859,2349,0.239,0.072,74
REQ_14860,2349,0.194,0.138,58
REQ_14861,2350,0.063,0.12,115
REQ_14862,2352,0.186,0.045,25
REQ_14863,2353,0.069,0.1,117
REQ_14864,2353,0.052,0.145,53
REQ_14865,2355,0.193,0.051,82
REQ_14866,2355,0.111,0.088,111
REQ_14867,2356,0.206,0.097,111
REQ_14868,2357,0.09,0.035,58
REQ_14869,2357,0.198,0.093,50
REQ_14870,2357,0.12,0.117,109
REQ_14871,2358,0.103,0.145,97
REQ_14872,2359,0.103,0.064,66
REQ_14873,2359,0.14,0.142,119
REQ_14874,2361,0.157,0.066,65
REQ_14875,2361,0.181,0.11,55
REQ_14876,2364,0.189,0.035,39
REQ_14877,2364,0.118,0.039,53
REQ_14878,2365,0.055,0.084,59
REQ_14879,2366,0.118,0.067,17
REQ_14880,2367,0.243,0.133,45
REQ_14881,2367,0.088,0.069,106
REQ_14882,2369,0.217,0.117,32
REQ_14883,2370,0.16,0.099,41
REQ_14884,2371,0.103,0.021,67
REQ_14885,2372,0.083,0.128,108
REQ_14886,2372,0.103,0.061,59
REQ_14887,2372,0.173,0.035,28
REQ_14888,2372,0.249,0.052,11
REQ_14889,2373,0.083,0.099,116
REQ_14890,2374,0.098,0.086,110
REQ_14891,2374,0.104,0.021,85
REQ_14892,2375,0.22,0.139,21
REQ_14893,2375,0.138,0.024,83
REQ_14894,2375,0.137,0.103,61
REQ_14895,2376,0.128,0.082,52
REQ_14896,2377,0.12,0.11,113
REQ_14897,2377,0.145,0.112,15
REQ_14898,2377,0.184,0.042,37
REQ_14899,2378,0.23,0.121,67
REQ_14900,2379,0.243,0.057,34
REQ_14901,2380,0.068,0.032,46
REQ_14902,2380,0.062,0.034,112
REQ_14903,2380,0.151,0.08,84
REQ_14904,2380,0.053,0.045,45
REQ_14905,2381,0.156,0.128,40
REQ_14906,2382,0.149,0.117,77
REQ_14907,2383,0.172,0.064,89
REQ_14908,2383,0.18,0.037,46
REQ_14909,2384,0.093,0.039,67
REQ_14910,2386,0.16,0.068,29
REQ_14911,2387,0.162,0.099,96
REQ_14912,2387,0.111,0.098,58
REQ_14913,2387,0.169,0.036,46
REQ_14914,2388,0.142,0.06,37
REQ_14915,2390,0.238,0.06,68
REQ_14916,2390,0.19,0.081,39
REQ_14917,2391,0.07,0.075,71
REQ_14918,2392,0.165,0.053,74
REQ_14919,2393,0.191,0.084,96
REQ_14920,2393,0.247,0.046,31
REQ_14921,2394,0.053,0.074,12
REQ_14922,2395,0.222,0.029,95
REQ_14923,2396,0.052,0.049,67
REQ_14924,2396,0.156,0.132,17
REQ_14925,2397,0.168,0.027,107
REQ_14926,2397,0.213,0.031,102
REQ_14927,2398,0.201,0.031,78
REQ_14928,2399,0.095,0.144,42
REQ_14929,2399,0.229,0.088,90
REQ_14930,2401,0.11,0.032,13
REQ_14931,2401,0.19,0.116,115
REQ_14932,2401,0.152,0.053,40
REQ_14933,2402,0.15,0.087,104
REQ_14934,2403,0.096,0.069,108
REQ_14935,2403,0.234,0.115,112
REQ_14936,2404,0.11,0.131,97
REQ_14937,2404,0.144,0.068,109
REQ_14938,2404,0.243,0.052,42
REQ_14939,2406,0.222,0.031,91
REQ_14940,2406,0.084,0.115,108
REQ_14941,2407,0.181,0.107,77
REQ_14942,2407,0.247,0.138,20
REQ_14943,2408,0.06,0.062,29
REQ_14944,2408,0.088,0.139,89
REQ_14945,2409,0.19,0.065,104
REQ_14946,2409,0.056,0.095,84
REQ_14947,2410,0.247,0.079,106
REQ_14948,2410,0.061,0.043,42
REQ_14949,2411,0.165,0.145,49
REQ_14950,2411,0.213,0.031,52
REQ_14951,2412,0.077,0.143,10
REQ_14952,2412,0.135,0.089,43
REQ_14953,2413,0.21,0.044,105
REQ_14954,2413,0.214,0.123,84
REQ_14955,2413,0.177,0.136,102
REQ_14956,2415,0.122,0.069,38
REQ_14957,2415,0.136,0.125,94
REQ_14958,2415,0.07,0.046,103
REQ_14959,2415,0.054,0.031,11
REQ_14960,2415,0.236,0.14,33
REQ_14961,2415,0.171,0.083,59
REQ_14962,2418,0.207,0.056,74
REQ_14963,2418,0.197,0.115,119
REQ_14964,2418,0.205,0.111,17
REQ_14965,2419,0.05,0.059,78
REQ_14966,2420,0.247,0.111,119
REQ_14967,2420,0.136,0.124,37
REQ_14968,2421,0.176,0.142,48
REQ_14969,2421,0.167,0.034,21
REQ_14970,2421,0.154,0.022,68
REQ_14971,2421,0.178,0.083,10
REQ_14972,2422,0.209,0.064,41
REQ_14973,2422,0.186,0.073,53
REQ_14974,2422,0.097,0.072,98
REQ_14975,2422,0.232,0.113,76
REQ_14976,2423,0.249,0.037,13
REQ_14977,2423,0.175,0.107,63
REQ_14978,2423,0.091,0.045,93
REQ_14979,2424,0.095,0.135,86
REQ_14980,2424,0.195,0.064,73
REQ_14981,2425,0.07,0.093,61
REQ_14982,2425,0.126,0.132,104
REQ_14983,2426,0.229,0.083,96
REQ_14984,2427,0.071,0.099,90
REQ_14985,2427,0.243,0.098,27
REQ_14986,2429,0.225,0.15,14
REQ_14987,2429,0.089,0.068,65
REQ_14988,2429,0.055,0.057,72
REQ_14989,2429,0.076,0.138,102
REQ_14990,2430,0.097,0.125,20
REQ_14991,2430,0.066,0.038,35
REQ_14992,2430,0.181,0.049,68
REQ_14993,2431,0.141,0.075,97
REQ_14994,2431,0.23,0.131,58
REQ_14995,2431,0.231,0.033,116
REQ_14996,2431,0.234,0.094,119
REQ_14997,2431,0.109,0.052,16
REQ_14998,2432,0.053,0.116,87
REQ_14999,2432,0.236,0.131,60
REQ_15000,2432,0.171,0.134,117
REQ_15001,2433,0.189,0.068,85
REQ_15002,2433,0.14,0.061,111
REQ_15003,2434,0.072,0.085,44
REQ_15004,2434,0.131,0.067,23
REQ_15005,2434,0.168,0.067,108
REQ_15006,2434,0.221,0.114,45
REQ_15007,2435,0.122,0.141,37
REQ_15008,2435,0.122,0.146,109
REQ_15009,2435,0.174,0.132,55
REQ_15010,2435,0.1,0.111,99
REQ_15011,2436,0.061,0.077,26
REQ_15012,2436,0.174,0.081,117
REQ_15013,2437,0.136,0.07,22
REQ_15014,2437,0.134,0.069,15
REQ_15015,2438,0.199,0.02,40
REQ_15016,2438,0.055,0.103,36
REQ_15017,2438,0.055,0.1,75
REQ_15018,2439,0.231,0.127,99
REQ_15019,2439,0.098,0.092,14
REQ_15020,2439,0.228,0.125,90
REQ_15021,2440,0.134,0.108,95
REQ_15022,2440,0.143,0.142,110
REQ_15023,2441,0.097,0.057,10
REQ_15024,2441,0.141,0.131,113
REQ_15025,2441,0.087,0.066,86
REQ_15026,2441,0.205,0.085,110
REQ_15027,2441,0.158,0.146,70
REQ_15028,2442,0.079,0.138,50
REQ_15029,2442,0.058,0.122,107
REQ_15030,2442,0.182,0.057,46
REQ_15031,2443,0.065,0.097,119
REQ_15032,2443,0.246,0.053,94
REQ_15033,2443,0.057,0.086,85
REQ_15034,2443,0.086,0.051,16
REQ_15035,2443,0.158,0.077,33
REQ_15036,2444,0.075,0.102,23
REQ_15037,2444,0.168,0.038,93
REQ_15038,2444,0.062,0.136,109
REQ_15039,2444,0.239,0.022,115
REQ_15040,2444,0.085,0.108,55
REQ_15041,2445,0.062,0.026,48
REQ_15042,2446,0.233,0.101,94
REQ_15043,2447,0.17,0.06,79
REQ_15044,2447,0.249,0.088,56
REQ_15045,2447,0.127,0.131,26
REQ_15046,2447,0.225,0.088,28
REQ_15047,2448,0.104,0.112,106
REQ_15048,2448,0.07,0.108,20
REQ_15049,2448,0.089,0.023,12
REQ_15050,2449,0.187,0.075,62
REQ_15051,2450,0.169,0.134,117
REQ_15052,2450,0.205,0.091,34
REQ_15053,2450,0.171,0.054,60
